DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	1.57962	157	9	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.57982	157	9	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.58009	158	0	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58012	158	0	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58032	158	0	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58039	158	0	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58059	158	0	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58068	158	0	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.58082	158	0	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58086	158	0	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58109	158	1	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58112	158	1	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58132	158	1	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58134	158	1	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.58159	158	1	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58162	158	1	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58182	158	1	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58187	158	1	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.58209	158	2	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58216	158	2	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58232	158	2	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58237	158	2	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.58259	158	2	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58262	158	2	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58282	158	2	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.58309	158	3	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58312	158	3	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58332	158	3	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58339	158	3	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58359	158	3	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58368	158	3	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.58382	158	3	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58386	158	3	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58409	158	4	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58412	158	4	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58432	158	4	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58434	158	4	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.58459	158	4	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58462	158	4	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58482	158	4	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58487	158	4	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.58509	158	5	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58516	158	5	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58532	158	5	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58537	158	5	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.58559	158	5	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58562	158	5	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58582	158	5	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.58609	158	6	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58612	158	6	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58632	158	6	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58639	158	6	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58659	158	6	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58668	158	6	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.58682	158	6	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58686	158	6	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58709	158	7	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58712	158	7	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58732	158	7	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58734	158	7	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.58759	158	7	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58762	158	7	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58782	158	7	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58787	158	7	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.58809	158	8	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58816	158	8	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58832	158	8	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58837	158	8	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.58859	158	8	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58862	158	8	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58882	158	8	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.58909	158	9	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58912	158	9	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.58932	158	9	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58939	158	9	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.58959	158	9	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.58968	158	9	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.58982	158	9	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.58986	158	9	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59009	159	0	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59012	159	0	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59032	159	0	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59034	159	0	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.59059	159	0	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59062	159	0	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59082	159	0	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59087	159	0	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.59109	159	1	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59116	159	1	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.59132	159	1	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59137	159	1	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.59159	159	1	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59162	159	1	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59182	159	1	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.59209	159	2	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59212	159	2	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59232	159	2	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59239	159	2	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.59259	159	2	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59268	159	2	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.59282	159	2	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59286	159	2	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59309	159	3	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59312	159	3	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59332	159	3	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59334	159	3	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.59359	159	3	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59362	159	3	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59382	159	3	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59387	159	3	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.59409	159	4	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59416	159	4	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.59432	159	4	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59437	159	4	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.59459	159	4	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59462	159	4	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59482	159	4	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.59509	159	5	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59512	159	5	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59532	159	5	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59539	159	5	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.59559	159	5	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59568	159	5	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.59582	159	5	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59586	159	5	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59609	159	6	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59612	159	6	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59632	159	6	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59634	159	6	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.59659	159	6	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59662	159	6	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59682	159	6	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59687	159	6	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.59709	159	7	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59716	159	7	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.59732	159	7	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59737	159	7	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.59759	159	7	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59762	159	7	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59782	159	7	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.59809	159	8	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59812	159	8	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59832	159	8	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59839	159	8	1	4	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.59859	159	8	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59868	159	8	2	5	5	1	1	0	5712	19	0	13.5783 	0	3.39726e-10
DL	1.59882	159	8	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59886	159	8	3	4	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59909	159	9	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59912	159	9	0	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59932	159	9	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59934	159	9	1	4	1	1	1	0	1143	19	0	13.5783 	0	8.49316e-11
DL	1.59959	159	9	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.59962	159	9	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.59982	159	9	3	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.59987	159	9	3	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.60009	160	0	0	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.60016	160	0	0	5	4	1	1	0	4572	19	0	13.5783 	0	8.49316e-11
DL	1.60032	160	0	1	1	3	1	1	0	3084	18	0	13.5783	0	0
UL	1.60037	160	0	1	4	3	1	1	0	3428	19	0	13.5783 	0	2.12329e-10
DL	1.60059	160	0	2	1	4	1	1	0	4113	18	0	13.5783	0	0
UL	1.60062	160	0	2	5	2	1	1	0	2287	19	0	13.5783 	0	4.24658e-11
DL	1.60082	160	0	3	1	3	1	1	0	3084	18	0	13.5783	0	0
DL	1.60109	160	1	0	1	4	1	1	0	4113	18	0	13.9088	0	0
UL	1.60112	160	1	0	5	2	1	1	0	2287	19	0	13.9088 	0	0
DL	1.60132	160	1	1	1	3	1	1	0	3084	18	0	13.9088	0	0
UL	1.60139	160	1	1	4	4	1	1	0	4572	19	0	13.9088 	0	0
DL	1.60159	160	1	2	1	4	1	1	0	4113	18	0	13.9088	0	0
UL	1.60168	160	1	2	5	5	1	1	0	5712	19	0	13.9088 	0	0
DL	1.6018	160	1	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60184	160	1	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.60207	160	2	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60209	160	2	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6023	160	2	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60232	160	2	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.60257	160	2	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60261	160	2	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6028	160	2	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60286	160	2	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.60307	160	3	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60312	160	3	0	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6033	160	3	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60334	160	3	1	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.60357	160	3	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60359	160	3	2	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6038	160	3	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60382	160	3	3	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.60407	160	4	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60411	160	4	0	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6043	160	4	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60436	160	4	1	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.60457	160	4	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60462	160	4	2	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6048	160	4	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60484	160	4	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.60507	160	5	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60509	160	5	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6053	160	5	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60532	160	5	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.60557	160	5	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60561	160	5	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6058	160	5	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60586	160	5	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.60607	160	6	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60612	160	6	0	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6063	160	6	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60634	160	6	1	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.60657	160	6	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60659	160	6	2	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6068	160	6	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60682	160	6	3	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.60707	160	7	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60711	160	7	0	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6073	160	7	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60736	160	7	1	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.60757	160	7	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60762	160	7	2	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6078	160	7	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60784	160	7	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.60807	160	8	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60809	160	8	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6083	160	8	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60832	160	8	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.60857	160	8	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60861	160	8	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6088	160	8	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60886	160	8	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.60907	160	9	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60912	160	9	0	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6093	160	9	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60934	160	9	1	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.60957	160	9	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.60959	160	9	2	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6098	160	9	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.60982	160	9	3	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61007	161	0	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61011	161	0	0	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6103	161	0	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61036	161	0	1	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61057	161	0	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61062	161	0	2	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6108	161	0	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61084	161	0	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.61107	161	1	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61109	161	1	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6113	161	1	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61132	161	1	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61157	161	1	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61161	161	1	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6118	161	1	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61186	161	1	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61207	161	2	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61212	161	2	0	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6123	161	2	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61234	161	2	1	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.61257	161	2	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61259	161	2	2	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6128	161	2	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61282	161	2	3	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61307	161	3	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61311	161	3	0	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6133	161	3	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61336	161	3	1	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61357	161	3	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61362	161	3	2	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6138	161	3	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61384	161	3	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.61407	161	4	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61409	161	4	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6143	161	4	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61432	161	4	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61457	161	4	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61461	161	4	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6148	161	4	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61486	161	4	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61507	161	5	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61512	161	5	0	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6153	161	5	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61534	161	5	1	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.61557	161	5	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61559	161	5	2	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6158	161	5	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61582	161	5	3	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61607	161	6	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61611	161	6	0	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6163	161	6	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61636	161	6	1	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61657	161	6	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61662	161	6	2	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6168	161	6	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61684	161	6	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.61707	161	7	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61709	161	7	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6173	161	7	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61732	161	7	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61757	161	7	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61761	161	7	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6178	161	7	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61786	161	7	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61807	161	8	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61812	161	8	0	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6183	161	8	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61834	161	8	1	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.61857	161	8	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61859	161	8	2	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6188	161	8	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61882	161	8	3	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.61907	161	9	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61911	161	9	0	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6193	161	9	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61936	161	9	1	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.61957	161	9	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.61962	161	9	2	4	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.6198	161	9	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.61984	161	9	3	3	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.62007	162	0	0	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.62009	162	0	0	4	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.6203	162	0	1	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.62032	162	0	1	3	1	1	1	0	1373	21	0	13.9088 	0	0.000221458
DL	1.62057	162	0	2	1	3	1	1	0	3772	20	0	13.9088	0	0
UL	1.62061	162	0	2	4	2	1	1	0	2743	21	0	13.9088 	0	0.000442867
DL	1.6208	162	0	3	1	2	1	1	0	2513	20	0	13.9088	0	0
UL	1.62086	162	0	3	3	3	1	1	0	4113	21	0	13.9088 	0	0.000664226
DL	1.62107	162	1	0	1	3	1	1	0	3772	20	0	13.9088	0	0
